arch,condition,fold,sample,axis,shift,method,is_frac,err_row,err_col,err_along
UNetPP,with_n2v,5,05176,y,0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,0.5,0.0,0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,-1.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,0.5,0.0,0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,-1.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,1.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,0.5,0.0,0.5
UNetPP,with_n2v,5,05176,y,-0.5,refined,True,-0.5,-1.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,0.5,0.0,0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,-1.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,0.5,0.0,0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,-1.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,1.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,0.0,-0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,0.5,0.0,0.5
UNetPP,with_n2v,5,05176,y,-0.5,raw,True,-0.5,-1.0,-0.5
UNetPP,with_n2v,5,05176,y,0.75,refined,True,0.25,0.0,0.25
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,0.25,0.0,0.25
UNetPP,with_n2v,5,05176,y,0.75,refined,True,0.25,0.0,0.25
UNetPP,with_n2v,5,05176,y,0.75,refined,True,0.25,0.0,0.25
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,1.25,0.0,1.25
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,-1.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,refined,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,0.25,0.0,0.25
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,0.25,0.0,0.25
UNetPP,with_n2v,5,05176,y,0.75,raw,True,0.25,0.0,0.25
UNetPP,with_n2v,5,05176,y,0.75,raw,True,0.25,0.0,0.25
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,1.25,0.0,1.25
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,-1.0,-0.75
UNetPP,with_n2v,5,05176,y,0.75,raw,True,-0.75,0.0,-0.75
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,0.75,0.0,0.75
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,-1.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,-1.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,-0.25,-1.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,refined,True,0.75,0.0,0.75
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,0.75,0.0,0.75
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,-1.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,-1.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,0.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,-0.25,-1.0,-0.25
UNetPP,with_n2v,5,05176,y,-0.75,raw,True,0.75,0.0,0.75
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,1.0,0.0,1.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,-1.0,0.0,-1.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,-1.0,-1.0,-1.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,-1.0,-1.0,-1.0
UNetPP,with_n2v,5,05176,y,1.0,refined,False,-1.0,0.0,-1.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,1.0,0.0,1.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,-1.0,0.0,-1.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,-1.0,-1.0,-1.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,-1.0,-1.0,-1.0
UNetPP,with_n2v,5,05176,y,1.0,raw,False,-1.0,0.0,-1.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.00251173015848849,-0.0033646793235106998,-0.0033646793235106998
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,refined,False,-1.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,0.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.0,raw,False,-1.0,0.0,0.0
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,refined,True,-1.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,refined,True,-1.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,refined,True,1.744429288125957,0.4255415311418318,0.4255415311418318
UNetPP,with_n2v,5,04737,x,0.25,refined,True,1.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,refined,True,1.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,refined,True,-0.05637883011488043,-0.24274678788350457,-0.24274678788350457
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,refined,True,-1.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,refined,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,refined,True,-1.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,raw,True,-1.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,-1.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,raw,True,1.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,raw,True,1.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,raw,True,1.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,-1.0,0.75,0.75
UNetPP,with_n2v,5,04737,x,0.25,raw,True,0.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,0.25,raw,True,-1.0,-0.25,-0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,1.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,-0.75,-0.75
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,-0.75,-0.75
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,-0.05637883011488043,-0.7427467878835046,-0.7427467878835046
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,refined,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,1.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,-0.75,-0.75
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,-0.75,-0.75
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,-0.75,-0.75
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,-0.25,raw,True,0.0,0.25,0.25
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,-0.5,-0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,-0.5,-0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,1.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,1.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,1.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,-1.0,-0.5,-0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,-0.5,-0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,-0.5,-0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,-0.05637883011488043,-0.49274678788350457,-0.49274678788350457
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,-0.5,-0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,-0.5,-0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,refined,True,0.0,-0.5,-0.5
UNetPP,with_n2v,5,04737,x,0.5,raw,True,0.0,-0.5,-0.5
UNetPP,with_n2v,5,04737,x,0.5,raw,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,raw,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,raw,True,0.0,-0.5,-0.5
UNetPP,with_n2v,5,04737,x,0.5,raw,True,1.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,raw,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,raw,True,0.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,raw,True,1.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,raw,True,1.0,0.5,0.5
UNetPP,with_n2v,5,04737,x,0.5,raw,True,-1.0,-0.5,-0.5
